FIT Profiler Report
Profile stats for: [LightningModule]BERTSQuADModule.configure_callbacks rank: 1
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       20    0.000    0.000    0.000    0.000 grad_mode.py:80(__enter__)
       10    0.000    0.000    0.000    0.000 distributed_c10d.py:1091(_get_group_size)
       40    0.000    0.000    0.000    0.000 storage.py:693(__new__)
       20    0.000    0.000    0.000    0.000 grad_mode.py:84(__exit__)
       10    0.000    0.000    0.000    0.000 trainer.py:1484(global_step)
       63    0.000    0.000    0.000    0.000 distributed_c10d.py:1142(_canonicalize_group_rank)
        5    0.000    0.000    0.000    0.000 contextlib.py:132(__enter__)
      302    0.000    0.000    0.000    0.000 distributed_c10d.py:597(default_pg)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       10    0.000    0.000    0.000    0.000 training_epoch_loop.py:111(global_step)
      3/1    0.000    0.000    0.000    0.000 _compiler.py:37(_compile)
        2    0.000    0.000    0.000    0.000 _tensor.py:1102(__format__)
        5    0.000    0.000    0.000    0.000 trainer.py:1455(sanity_checking)
        5    0.000    0.000    0.000    0.000 profiler.py:56(profile)
       52    0.000    0.000    0.000    0.000 distributed_c10d.py:1113(_check_single_tensor)
       21    0.000    0.000    0.000    0.000 {built-in method torch.distributed.distributed_c10d.get_debug_level}
       21    0.000    0.000    0.000    0.000 {method 'load' of '_pickle.Unpickler' objects}
      103    0.000    0.000    0.000    0.000 distributed_c10d.py:996(_rank_not_in_group)
        5    0.000    0.000    0.000    0.000 advanced.py:74(start)
       20    0.000    0.000    0.000    0.000 grad_mode.py:75(__init__)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
      126    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       21    0.000    0.000    0.000    0.000 {method 'type' of 'torch._C.TensorBase' objects}
      210    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       21    0.000    0.000    0.000    0.000 local.py:299(make_path_posix)
      230    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       90    0.000    0.000    0.000    0.000 enum.py:1243(value)
        5    0.000    0.000    0.000    0.000 trainer.py:1228(model)
       31    0.000    0.000    0.000    0.000 __init__.py:15(is_available)
        7    0.000    0.000    0.000    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
       52    0.000    0.000    0.000    0.000 {method 'is_complex' of 'torch._C.TensorBase' objects}
       10    0.000    0.000    0.000    0.000 distributed_c10d.py:293(__new__)
       20    0.000    0.000    0.000    0.000 _contextlib.py:158(__new__)
        5    0.000    0.000    0.000    0.000 result.py:64(should)
        1    0.000    0.000    0.000    0.000 _compiler.py:509(_compile_info)
       15    0.000    0.000    0.000    0.000 trainer.py:1203(lightning_module)
        5    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
  124/121    0.000    0.000    0.000    0.000 {built-in method builtins.len}
        5    0.000    0.000    0.000    0.000 contextlib.py:287(helper)
       21    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
       21    0.000    0.000    0.000    0.000 distributed_c10d.py:1011(get_group_rank)
        5    0.000    0.000    0.000    0.000 result.py:90(_generate_sync_fn)
       10    0.000    0.000    0.000    0.000 {built-in method torch._C._get_accelerator}
       21    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
       21    0.000    0.000    0.000    0.000 {built-in method torch._C._get_tracing_state}
       21    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
       41    0.000    0.000    0.000    0.000 trainer.py:1150(strategy)
       40    0.000    0.000    0.000    0.000 {built-in method torch._C._set_grad_enabled}
       21    0.000    0.000    0.000    0.000 {built-in method torch._C._distributed_c10d.rank}
       60    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x14f52fadea00}
       20    0.000    0.000    0.000    0.000 {built-in method torch._C._has_storage}
        5    0.000    0.000    0.000    0.000 result.py:460(_forked_name)
       15    0.000    0.000    0.000    0.000 result.py:458(<genexpr>)
      100    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       21    0.000    0.000    0.000    0.000 utils.py:327(stringify_path)
        5    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
      4/2    0.000    0.000    0.000    0.000 _parser.py:172(getwidth)
        1    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
      101    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
       20    0.000    0.000    0.000    0.000 {method 'untyped_storage' of 'torch._C.TensorBase' objects}
       23    0.000    0.000    0.000    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
       60    0.000    0.000    0.000    0.000 {built-in method torch.is_grad_enabled}
        2    0.000    0.000    0.000    0.000 enum.py:1515(__and__)
       31    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.000    0.000 _parser.py:94(closegroup)
       14    0.000    0.000    0.000    0.000 _parser.py:162(__getitem__)
        5    0.000    0.000    0.000    0.000 result.py:294(__setattr__)
        8    0.000    0.000    0.000    0.000 _parser.py:252(get)
      2/1    0.000    0.000    0.000    0.000 _compiler.py:434(_get_literal_prefix)
       10    0.000    0.000    0.000    0.000 {built-in method torch._C._distributed_c10d.size}
       20    0.000    0.000    0.000    0.000 {method 'size' of 'torch._C.TensorBase' objects}
       80    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 result.py:456(valid_items)
        5    0.000    0.000    0.000    0.000 result.py:158(forked_name)
       21    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       11    0.000    0.000    0.000    0.000 _parser.py:231(__next)
       21    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 _parser.py:222(__init__)
       42    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function_unary}
       10    0.000    0.000    0.000    0.000 trainer.py:1493(current_epoch)
       10    0.000    0.000    0.000    0.000 progress.py:295(optimizer_steps)
       40    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       20    0.000    0.000    0.000    0.000 {method 'is_conj' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 _parser.py:367(_escape)
        5    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 typing.py:349(inner)
       20    0.000    0.000    0.000    0.000 {method 'stride' of 'torch._C.TensorBase' objects}
       22    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       20    0.000    0.000    0.000    0.000 result.py:143(sync)
       21    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       20    0.000    0.000    0.000    0.000 {method 'storage_offset' of 'torch._C.TensorBase' objects}
       20    0.000    0.000    0.000    0.000 {method 'nbytes' of 'torch._C.StorageBase' objects}
       20    0.000    0.000    0.000    0.000 {method 'is_neg' of 'torch._C.TensorBase' objects}
       31    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
       16    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       10    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function}
        1    0.000    0.000    0.000    0.000 _parser.py:82(opengroup)
       20    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 result.py:163(is_mean_reduction)
        2    0.000    0.000    0.000    0.000 enum.py:685(__call__)
        1    0.000    0.000    0.000    0.000 _parser.py:444(_uniq)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       20    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method '__format__' of 'float' objects}
        5    0.000    0.000    0.000    0.000 _parser.py:284(tell)
        8    0.000    0.000    0.000    0.000 _parser.py:247(match)
        1    0.000    0.000    0.000    0.000 _parser.py:307(_class_escape)
       20    0.000    0.000    0.000    0.000 storage.py:53(__init__)
       25    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
        5    0.000    0.000    0.000    0.000 {method 'numel' of 'torch._C.TensorBase' objects}
       20    0.000    0.000    0.000    0.000 _jit_internal.py:106(is_scripting)
       16    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
       15    0.000    0.000    0.000    0.000 strategy.py:361(lightning_module)
       10    0.000    0.000    0.000    0.000 result.py:97(__call__)
        1    0.000    0.000    0.000    0.000 {method '__format__' of 'int' objects}
        5    0.000    0.000    0.000    0.000 metric.py:186(update_called)
       10    0.000    0.000    0.000    0.000 distributed_c10d.py:680(pg_coalesce_state)
       20    0.000    0.000    0.000    0.000 typing.py:2246(cast)
       16    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 _compiler.py:396(_simple)
       10    0.000    0.000    0.000    0.000 result.py:60(should)
       10    0.000    0.000    0.000    0.000 module.py:297(automatic_optimization)
        5    0.000    0.000    0.000    0.000 _parser.py:158(__len__)
        5    0.000    0.000    0.000    0.000 strategy.py:352(model)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
        5    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        4    0.000    0.000    0.000    0.000 _parser.py:170(append)
        4    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       10    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 result.py:154(forked)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       10    0.000    0.000    0.000    0.000 distributed_c10d.py:611(pg_map)
        5    0.000    0.000    0.000    0.000 result.py:70(op)
        4    0.000    0.000    0.000    0.000 _parser.py:79(groups)
        1    0.000    0.000    0.000    0.000 _compiler.py:405(_generate_overlap_table)
        3    0.000    0.000    0.000    0.000 _parser.py:109(__init__)
        2    0.000    0.000    0.000    0.000 enum.py:1091(__new__)
        1    0.000    0.000    0.000    0.000 model_checkpoint.py:605(check_monitor_top_k)
       10    0.000    0.000    0.000    0.000 _typing_utils.py:11(not_none)
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.000    0.000 _compiler.py:568(isstring)
        1    0.000    0.000    0.000    0.000 _parser.py:73(__init__)
        5    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
        2    0.000    0.000    0.000    0.000 model_checkpoint.py:640(<lambda>)
        5    0.000    0.000    0.000    0.000 result.py:80(group)
        1    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        2    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
        3    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _parser.py:166(__setitem__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        2    0.000    0.000    0.000    0.000 _compiler.py:426(_get_iscased)



Profile stats for: save_checkpoint rank: 1
         31345 function calls (29397 primitive calls) in 0.021 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.021    0.004 checkpoint_connector.py:413(dump_checkpoint)
        6    0.000    0.000    0.012    0.002 checkpoint_connector.py:505(_get_lightning_module_state_dict)
        6    0.000    0.000    0.012    0.002 strategy.py:474(lightning_module_state_dict)
   1368/6    0.005    0.000    0.012    0.002 module.py:2191(state_dict)
     1368    0.003    0.000    0.006    0.000 module.py:2140(_save_to_state_dict)
        6    0.000    0.000    0.006    0.001 checkpoint_connector.py:508(_get_loops_state_dict)
    48/24    0.001    0.000    0.006    0.000 loop.py:62(state_dict)
       54    0.000    0.000    0.004    0.000 progress.py:23(state_dict)
       54    0.000    0.000    0.004    0.000 dataclasses.py:1263(asdict)
   612/54    0.001    0.000    0.004    0.000 dataclasses.py:1287(_asdict_inner)
        6    0.000    0.000    0.002    0.000 strategy.py:174(optimizer_state)
        6    0.000    0.000    0.002    0.000 _compile.py:41(inner)
        6    0.000    0.000    0.002    0.000 eval_frame.py:1039(_fn)
     1194    0.002    0.000    0.002    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
        6    0.000    0.000    0.002    0.000 optimizer.py:667(state_dict)
3864/3860    0.001    0.000    0.002    0.000 {built-in method builtins.isinstance}
        6    0.000    0.000    0.001    0.000 optimizer.py:742(<listcomp>)
        6    0.000    0.000    0.001    0.000 optimizer.py:728(pack_group)
        6    0.000    0.000    0.001    0.000 fit_loop.py:509(on_save_checkpoint)
        6    0.000    0.000    0.001    0.000 combined_loader.py:378(_state_dicts)
        6    0.000    0.000    0.001    0.000 combined_loader.py:380(<listcomp>)
